timestamp,message,logStreamName
1725806311124,"2024/09/08 14:38:31 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806311505,"2024/09/08 14:38:31 Read from DynamoDB table executed in 1 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806311507,"2024/09/08 14:38:31 Read from DynamoDB table executed in 1 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806311887,"2024/09/08 14:38:31 Read from DynamoDB table executed in 3 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806311888,"2024/09/08 14:38:31 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806312909,"2024/09/08 14:38:32 Read from DynamoDB table executed in 1 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806312911,"2024/09/08 14:38:32 Read from DynamoDB table executed in 3 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806313927,"2024/09/08 14:38:33 Read from DynamoDB table executed in 3 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806313930,"2024/09/08 14:38:33 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806314890,"2024/09/08 14:38:34 Read from DynamoDB table executed in 3 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806314907,"2024/09/08 14:38:34 Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806315929,"2024/09/08 14:38:35 Read from DynamoDB table executed in 3 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806315965,"2024/09/08 14:38:35 Read from DynamoDB table executed in 11 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806316890,"2024/09/08 14:38:36 Read from DynamoDB table executed in 1 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806316892,"2024/09/08 14:38:36 Read from DynamoDB table executed in 3 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806317905,"2024/09/08 14:38:37 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806317913,"2024/09/08 14:38:37 Read from DynamoDB table executed in 3 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806318976,"2024/09/08 14:38:38 Read from DynamoDB table executed in 3 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806319018,"2024/09/08 14:38:39 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806319868,"2024/09/08 14:38:39 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806319869,"2024/09/08 14:38:39 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806320909,"2024/09/08 14:38:40 Read from DynamoDB table executed in 3 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806323966,"2024/09/08 14:38:43 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806324339,"2024/09/08 14:38:44 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806325298,"2024/09/08 14:38:45 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806325659,"2024/09/08 14:38:45 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806326731,"2024/09/08 14:38:46 Read from DynamoDB table executed in 3 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806327072,"2024/09/08 14:38:47 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806327075,"2024/09/08 14:38:47 Read from DynamoDB table executed in 4 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806327413,"2024/09/08 14:38:47 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806327472,"2024/09/08 14:38:47 Read from DynamoDB table executed in 3 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806327808,"2024/09/08 14:38:47 Read from DynamoDB table executed in 3 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806327848,"2024/09/08 14:38:47 Read from DynamoDB table executed in 3 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806328173,"2024/09/08 14:38:48 Read from DynamoDB table executed in 1 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806328193,"2024/09/08 14:38:48 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806328531,"2024/09/08 14:38:48 Read from DynamoDB table executed in 3 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806335591,"2024/09/08 14:38:55 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806336109,"2024/09/08 14:38:56 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806336152,"2024/09/08 14:38:56 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806336561,"2024/09/08 14:38:56 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806336608,"2024/09/08 14:38:56 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806336973,"2024/09/08 14:38:56 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806343988,"2024/09/08 14:39:03 Read from DynamoDB table executed in 1 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806344308,"2024/09/08 14:39:04 Read from DynamoDB table executed in 1 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806344309,"2024/09/08 14:39:04 Read from DynamoDB table executed in 3 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806344739,"2024/09/08 14:39:04 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806351692,"2024/09/08 14:39:11 Read from DynamoDB table executed in 1 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806352057,"2024/09/08 14:39:12 Read from DynamoDB table executed in 1 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806352067,"2024/09/08 14:39:12 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806352481,"2024/09/08 14:39:12 Read from DynamoDB table executed in 1 ms
",2024/09/08/[$LATEST]7abf60c22a9247cd8181ad0e3ed01b66
1725806352486,"2024/09/08 14:39:12 Read from DynamoDB table executed in 1 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
1725806352888,"2024/09/08 14:39:12 Read from DynamoDB table executed in 2 ms
",2024/09/08/[$LATEST]cbca40341ba44f828247b06b11246ed6
